id,departure_iata,arrival_iata,departure_date,arrival_date,price,currency_code,flight_number,flight_key,flight_search_url
214,FCO,TLV,2023-06-13T06:35:00,2023-06-13T11:00:00,1550.691,CZK,FR5812,FR~5812~ ~~FCO~06/13/2023 06:35~TLV~06/13/2023 11:00~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-13&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=TLV&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-13&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
215,FCO,VIE,2023-06-13T19:15:00,2023-06-13T21:00:00,1683.6480000000001,CZK,FR7178,FR~7178~ ~~FCO~06/13/2023 19:15~VIE~06/13/2023 21:00~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-13&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=VIE&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-13&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
216,FCO,JSI,2023-06-13T07:00:00,2023-06-13T09:50:00,1951.458,CZK,FR8998,FR~8998~ ~~FCO~06/13/2023 07:00~JSI~06/13/2023 09:50~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-13&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=JSI&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-13&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
217,FCO,BRU,2023-06-13T16:35:00,2023-06-13T18:45:00,1963.5449999999998,CZK,FR3082,FR~3082~ ~~FCO~06/13/2023 16:35~BRU~06/13/2023 18:45~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-13&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=BRU&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-13&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
218,FCO,MAD,2023-06-13T20:10:00,2023-06-13T22:45:00,2279.94,CZK,FR9684,FR~9684~ ~~FCO~06/13/2023 20:10~MAD~06/13/2023 22:45~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-13&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=MAD&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-13&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
219,FCO,BOD,2023-06-13T13:00:00,2023-06-13T15:05:00,2792.808,CZK,FR7188,FR~7188~ ~~FCO~06/13/2023 13:00~BOD~06/13/2023 15:05~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-13&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=BOD&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-13&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
220,FCO,BOD,2023-06-14T21:45:00,2023-06-14T23:50:00,522.822,CZK,FR7188,FR~7188~ ~~FCO~06/14/2023 21:45~BOD~06/14/2023 23:50~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-14&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=BOD&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-14&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
221,FCO,CPH,2023-06-14T05:45:00,2023-06-14T08:20:00,568.8,CZK,FR407,FR~ 407~ ~~FCO~06/14/2023 05:45~CPH~06/14/2023 08:20~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-14&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=CPH&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-14&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
222,FCO,BCN,2023-06-14T18:15:00,2023-06-14T20:00:00,907.236,CZK,FR6974,FR~6974~ ~~FCO~06/14/2023 18:15~BCN~06/14/2023 20:00~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-14&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=BCN&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-14&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
223,FCO,BRU,2023-06-14T15:45:00,2023-06-14T17:55:00,1116.507,CZK,FR2984,FR~2984~ ~~FCO~06/14/2023 15:45~BRU~06/14/2023 17:55~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-14&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=BRU&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-14&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
224,FCO,VIE,2023-06-14T20:15:00,2023-06-14T22:00:00,1142.1029999999998,CZK,FR7178,FR~7178~ ~~FCO~06/14/2023 20:15~VIE~06/14/2023 22:00~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-14&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=VIE&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-14&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
225,FCO,PRG,2023-06-14T10:40:00,2023-06-14T12:30:00,2437.308,CZK,FR5804,FR~5804~ ~~FCO~06/14/2023 10:40~PRG~06/14/2023 12:30~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-14&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=PRG&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-14&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
226,FCO,MAD,2023-06-14T21:35:00,2023-06-15T00:20:00,2944.251,CZK,FR9673,FR~9673~ ~~FCO~06/14/2023 21:35~MAD~06/15/2023 00:20~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-14&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=MAD&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-14&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
227,FCO,ARN,2023-06-15T17:35:00,2023-06-15T20:45:00,831.633,CZK,FR915,FR~ 915~ ~~FCO~06/15/2023 17:35~ARN~06/15/2023 20:45~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-15&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=ARN&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-15&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
228,FCO,VIE,2023-06-15T21:20:00,2023-06-15T23:05:00,841.113,CZK,FR7178,FR~7178~ ~~FCO~06/15/2023 21:20~VIE~06/15/2023 23:05~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-15&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=VIE&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-15&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
229,FCO,BRU,2023-06-15T08:00:00,2023-06-15T10:10:00,930.6990000000001,CZK,FR2984,FR~2984~ ~~FCO~06/15/2023 08:00~BRU~06/15/2023 10:10~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-15&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=BRU&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-15&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
230,FCO,CPH,2023-06-15T12:25:00,2023-06-15T15:00:00,1208.7,CZK,FR407,FR~ 407~ ~~FCO~06/15/2023 12:25~CPH~06/15/2023 15:00~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-15&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=CPH&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-15&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
231,FCO,PRG,2023-06-15T19:30:00,2023-06-15T21:20:00,1383.369,CZK,FR5804,FR~5804~ ~~FCO~06/15/2023 19:30~PRG~06/15/2023 21:20~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-15&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=PRG&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-15&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
232,FCO,BCN,2023-06-15T13:15:00,2023-06-15T15:00:00,2140.1099999999997,CZK,FR3181,FR~3181~ ~~FCO~06/15/2023 13:15~BCN~06/15/2023 15:00~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-15&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=BCN&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-15&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
233,FCO,MAD,2023-06-15T09:45:00,2023-06-15T12:20:00,3543.3869999999997,CZK,FR9601,FR~9601~ ~~FCO~06/15/2023 09:45~MAD~06/15/2023 12:20~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-15&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=MAD&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-15&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
234,FCO,PRG,2023-06-16T06:30:00,2023-06-16T08:20:00,536.568,CZK,FR5804,FR~5804~ ~~FCO~06/16/2023 06:30~PRG~06/16/2023 08:20~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-16&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=PRG&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-16&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
235,FCO,BOD,2023-06-16T08:45:00,2023-06-16T10:50:00,632.316,CZK,FR7188,FR~7188~ ~~FCO~06/16/2023 08:45~BOD~06/16/2023 10:50~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-16&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=BOD&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-16&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
236,FCO,BRU,2023-06-16T18:30:00,2023-06-16T20:40:00,906.999,CZK,FR3082,FR~3082~ ~~FCO~06/16/2023 18:30~BRU~06/16/2023 20:40~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-16&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=BRU&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-16&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
237,FCO,VIE,2023-06-16T17:30:00,2023-06-16T19:15:00,1776.078,CZK,FR1644,FR~1644~ ~~FCO~06/16/2023 17:30~VIE~06/16/2023 19:15~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-16&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=VIE&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-16&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
238,FCO,BCN,2023-06-16T22:00:00,2023-06-16T23:45:00,1816.1309999999999,CZK,FR6974,FR~6974~ ~~FCO~06/16/2023 22:00~BCN~06/16/2023 23:45~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-16&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=BCN&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-16&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
239,FCO,MAD,2023-06-16T09:55:00,2023-06-16T12:30:00,5241.255,CZK,FR9601,FR~9601~ ~~FCO~06/16/2023 09:55~MAD~06/16/2023 12:30~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-16&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=FCO&destinationIata=MAD&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-16&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=FCO
240,BCN,FCO,2023-06-09T06:10:00,2023-06-09T08:00:00,1383.369,CZK,FR3180,FR~3180~ ~~BCN~06/09/2023 06:10~FCO~06/09/2023 08:00~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-09&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=BCN&destinationIata=FCO&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-09&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=BCN
241,BCN,VIE,2023-06-09T05:45:00,2023-06-09T08:15:00,1889.601,CZK,FR7351,FR~7351~ ~~BCN~06/09/2023 05:45~VIE~06/09/2023 08:15~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-09&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=BCN&destinationIata=VIE&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-09&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=BCN
242,BCN,STN,2023-06-09T06:05:00,2023-06-09T07:30:00,2474.28,CZK,FR8215,FR~8215~ ~~BCN~06/09/2023 06:05~STN~06/09/2023 07:30~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-09&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=BCN&destinationIata=STN&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-09&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=BCN
243,BCN,BRU,2023-06-09T15:15:00,2023-06-09T17:30:00,2579.508,CZK,FR2922,FR~2922~ ~~BCN~06/09/2023 15:15~BRU~06/09/2023 17:30~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-09&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=BCN&destinationIata=BRU&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-09&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=BCN
244,BCN,BGY,2023-06-09T14:15:00,2023-06-09T15:55:00,2648.475,CZK,FR3143,FR~3143~ ~~BCN~06/09/2023 14:15~BGY~06/09/2023 15:55~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-09&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=BCN&destinationIata=BGY&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-09&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=BCN
245,BCN,PRG,2023-06-09T18:00:00,2023-06-09T20:25:00,2658.903,CZK,FR3039,FR~3039~ ~~BCN~06/09/2023 18:00~PRG~06/09/2023 20:25~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-09&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=BCN&destinationIata=PRG&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-09&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=BCN
246,BCN,OPO,2023-06-09T20:35:00,2023-06-09T21:30:00,3412.563,CZK,FR4587,FR~4587~ ~~BCN~06/09/2023 20:35~OPO~06/09/2023 21:30~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-09&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=BCN&destinationIata=OPO&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-09&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=BCN
247,BCN,TRN,2023-06-09T06:25:00,2023-06-09T08:00:00,4637.142,CZK,FR9111,FR~9111~ ~~BCN~06/09/2023 06:25~TRN~06/09/2023 08:00~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-09&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=BCN&destinationIata=TRN&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-09&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=BCN
248,BCN,LIS,2023-06-09T16:25:00,2023-06-09T17:30:00,4649.7029999999995,CZK,FR3078,FR~3078~ ~~BCN~06/09/2023 16:25~LIS~06/09/2023 17:30~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-09&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=BCN&destinationIata=LIS&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-09&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=BCN
249,BCN,MXP,2023-06-09T08:00:00,2023-06-09T09:45:00,9278.787,CZK,FR7541,FR~7541~ ~~BCN~06/09/2023 08:00~MXP~06/09/2023 09:45~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-09&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=BCN&destinationIata=MXP&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-09&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=BCN
250,BCN,FCO,2023-06-10T10:25:00,2023-06-10T12:15:00,1232.163,CZK,FR6341,FR~6341~ ~~BCN~06/10/2023 10:25~FCO~06/10/2023 12:15~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-10&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=BCN&destinationIata=FCO&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-10&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=BCN
251,BCN,BGY,2023-06-10T23:00:00,2023-06-11T00:40:00,1305.1589999999999,CZK,FR6305,FR~6305~ ~~BCN~06/10/2023 23:00~BGY~06/11/2023 00:40~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-10&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=BCN&destinationIata=BGY&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-10&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=BCN
252,BCN,MXP,2023-06-10T18:30:00,2023-06-10T20:15:00,1895.289,CZK,FR7541,FR~7541~ ~~BCN~06/10/2023 18:30~MXP~06/10/2023 20:15~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-10&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=BCN&destinationIata=MXP&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-10&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=BCN
253,BCN,ARN,2023-06-10T05:45:00,2023-06-10T09:25:00,1940.0819999999999,CZK,FR3076,FR~3076~ ~~BCN~06/10/2023 05:45~ARN~06/10/2023 09:25~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-10&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=BCN&destinationIata=ARN&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-10&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=BCN
254,BCN,BRU,2023-06-10T16:20:00,2023-06-10T18:35:00,1945.0589999999997,CZK,FR2922,FR~2922~ ~~BCN~06/10/2023 16:20~BRU~06/10/2023 18:35~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-10&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=BCN&destinationIata=BRU&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-10&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=BCN
255,BCN,STN,2023-06-10T21:10:00,2023-06-10T22:35:00,3909.078,CZK,FR9045,FR~9045~ ~~BCN~06/10/2023 21:10~STN~06/10/2023 22:35~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-10&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=BCN&destinationIata=STN&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-10&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=BCN
256,BCN,MLA,2023-06-10T19:35:00,2023-06-10T21:45:00,4510.821,CZK,FR1527,FR~1527~ ~~BCN~06/10/2023 19:35~MLA~06/10/2023 21:45~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-10&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=BCN&destinationIata=MLA&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-10&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=BCN
257,BCN,PRG,2023-06-10T09:00:00,2023-06-10T11:25:00,4692.363,CZK,FR3039,FR~3039~ ~~BCN~06/10/2023 09:00~PRG~06/10/2023 11:25~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-10&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=BCN&destinationIata=PRG&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-10&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=BCN
258,BCN,VIE,2023-06-10T09:25:00,2023-06-10T11:55:00,5040.516,CZK,FR7363,FR~7363~ ~~BCN~06/10/2023 09:25~VIE~06/10/2023 11:55~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-10&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=BCN&destinationIata=VIE&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-10&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=BCN
259,BCN,OPO,2023-06-10T21:10:00,2023-06-10T22:05:00,9278.787,CZK,FR4585,FR~4585~ ~~BCN~06/10/2023 21:10~OPO~06/10/2023 22:05~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-10&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=BCN&destinationIata=OPO&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-10&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=BCN
260,BCN,BOD,2023-06-11T22:30:00,2023-06-11T23:50:00,1203.723,CZK,FR3197,FR~3197~ ~~BCN~06/11/2023 22:30~BOD~06/11/2023 23:50~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-11&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=BCN&destinationIata=BOD&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-11&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=BCN
261,BCN,TRN,2023-06-11T09:15:00,2023-06-11T10:50:00,1792.668,CZK,FR9111,FR~9111~ ~~BCN~06/11/2023 09:15~TRN~06/11/2023 10:50~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-11&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=BCN&destinationIata=TRN&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-11&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=BCN
